Order_ID,Order_Date,Month,Year,Category_Type,Category,Item_Name,Quantity,Unit_Price_$,Total_Amount_$,Food_Cost_$,Labour_Cost_$,Profit_$,Delivery_Partner,Payment_Mode
O02553,12/5/25,December,2025,Appetizer,Burger,Spicy Bean Burger,3,7.32,21.96,8.81,2.74,10.41,In-Store,UPI
O02554,11/19/25,November,2025,Main Menu,Sandwich,Grilled Veg,2,19.43,38.86,17.14,5.03,16.69,In-Store,Online
O02555,12/11/25,December,2025,Beverage,Juice,Mango Juice,2,7.93,15.86,5.59,3.12,7.15,UberEats,UPI
O02556,5/9/25,May,2025,Main Menu,Club Veg,Corn & Mayo Club,2,11.12,22.24,10.01,2.91,9.32,Zomato,Card
O02557,6/9/25,June,2025,Beverage,Hot Drinks,Espresso,4,7.38,29.52,12.75,4,12.77,Swiggy,Card
O02558,4/25/25,April,2025,Main Menu,Veg Mania,Veg Overload,2,19.49,38.98,13.68,5.2,20.1,In-Store,Online
O02559,1/29/25,January,2025,Main Menu,Pizza,Farmhouse,2,15.98,31.96,11.32,4.46,16.18,Swiggy,Cash
O02560,4/9/25,April,2025,Beverage,Hot Drinks,Espresso,3,5.89,17.67,5.67,3.02,8.98,Swiggy,Cash
O02561,9/28/25,September,2025,Main Menu,Club Veg,Triple Cheese Club,1,16.86,16.86,6.34,3.04,7.48,UberEats,Cash
O02562,6/14/25,June,2025,Main Menu,Pizza,Veggie Paradise,2,13.68,27.36,8.66,5.03,13.67,Zomato,Card
O02563,8/15/25,August,2025,Beverage,Hot Drinks,Cappuccino,4,7.45,29.8,9.37,3.34,17.09,Swiggy,UPI
O02564,11/23/25,November,2025,Appetizer,Macaroni,Classic Mac,3,8.8,26.4,11.29,5.03,10.08,In-Store,Online
O02565,11/3/25,November,2025,Appetizer,Macaroni,Cheese Mac,4,10.75,43,15.09,6.24,21.67,Swiggy,Online
O02566,7/26/25,July,2025,Appetizer,French Fries,Peri Peri Fries,4,6.58,26.32,9.68,3.75,12.89,Zomato,UPI
O02567,10/12/25,October,2025,Main Menu,Pizza,Veggie Paradise,2,19.45,38.9,16.72,6.09,16.09,In-Store,Cash
O02568,10/17/25,October,2025,Beverage,Juice,Watermelon Juice,4,8.21,32.84,13.2,5.28,14.36,Swiggy,Online
O02569,12/12/25,December,2025,Beverage,Hot Drinks,Espresso,1,8.3,8.3,3.1,1.09,4.11,Zomato,Card
O02570,8/21/25,August,2025,Main Menu,Veg Mania,Mushroom Magic,1,13.37,13.37,5.76,1.91,5.7,UberEats,UPI
O02571,3/29/25,March,2025,Main Menu,Club Veg,Corn & Mayo Club,3,12.63,37.89,14.74,4.5,18.65,Swiggy,Online
O02572,2/10/25,February,2025,Appetizer,Burger,Veg Cheese Burger,3,12.47,37.41,13.71,4.07,19.63,Zomato,Cash
O02573,11/5/25,November,2025,Main Menu,Veg Mania,Veg Overload,3,17.81,53.43,17.05,10.41,25.97,Swiggy,Card
O02574,5/2/25,May,2025,Beverage,Hot Drinks,Cappuccino,3,5.53,16.59,5.25,2.07,9.27,In-Store,Online
O02575,10/21/25,October,2025,Appetizer,Macaroni,Classic Mac,3,11.72,35.16,13.24,4.37,17.55,Zomato,Card
O02576,2/8/25,February,2025,Beverage,Hot Drinks,Hot Chocolate,3,8.32,24.96,10.03,3.68,11.25,UberEats,Cash
O02577,3/28/25,March,2025,Beverage,Hot Drinks,Espresso,1,5.68,5.68,2.4,1,2.28,Zomato,Online
O02578,9/19/25,September,2025,Main Menu,Veg Mania,Veg Overload,2,11.51,23.02,7.65,3.81,11.56,UberEats,UPI
O02579,5/2/25,May,2025,Appetizer,Burger,Paneer Burger,3,12.69,38.07,11.73,6.48,19.86,Swiggy,Online
O02580,10/1/25,October,2025,Main Menu,Sandwich,Classic Veg,3,16.36,49.08,15.95,5.07,28.06,In-Store,Card
O02581,2/8/25,February,2025,Main Menu,Sandwich,Grilled Veg,4,19.04,76.16,32.34,13.7,30.12,In-Store,Card
O02582,11/18/25,November,2025,Main Menu,Club Veg,Corn & Mayo Club,3,12.17,36.51,12.71,3.79,20.01,Zomato,UPI
O02583,9/9/25,September,2025,Beverage,Hot Drinks,Cappuccino,4,4.7,18.8,7.95,2.01,8.84,In-Store,Card
O02584,5/5/25,May,2025,Main Menu,Sandwich,Paneer Tikka,2,16.02,32.04,9.95,5.64,16.45,In-Store,Cash
O02585,4/28/25,April,2025,Beverage,Hot Drinks,Espresso,4,5.71,22.84,8.85,2.93,11.06,In-Store,Online
O02586,12/15/25,December,2025,Main Menu,Pizza,Veggie Paradise,2,11.45,22.9,7.97,3.16,11.77,Swiggy,Online
O02587,5/1/25,May,2025,Appetizer,French Fries,Peri Peri Fries,1,10.99,10.99,4.68,1.23,5.08,Swiggy,UPI
O02588,7/12/25,July,2025,Beverage,Juice,Orange Juice,3,6.52,19.56,8,2.48,9.08,Zomato,Card
O02589,11/19/25,November,2025,Appetizer,Macaroni,Cheese Mac,4,8.82,35.28,14.17,4.54,16.57,Swiggy,Online
O02590,12/4/25,December,2025,Appetizer,Burger,Paneer Burger,1,9.05,9.05,2.82,1.06,5.17,In-Store,Cash
O02591,5/16/25,May,2025,Appetizer,French Fries,Peri Peri Fries,3,10.87,32.61,10.61,4.75,17.25,Swiggy,Card
O02592,10/20/25,October,2025,Main Menu,Club Veg,Corn & Mayo Club,3,13.81,41.43,18.63,6.75,16.05,In-Store,Cash
O02593,10/30/25,October,2025,Beverage,Hot Drinks,Cappuccino,2,7.91,15.82,5.47,2.68,7.67,In-Store,UPI
O02594,1/9/25,January,2025,Main Menu,Sandwich,Grilled Veg,2,10.77,21.54,7.55,2.47,11.52,UberEats,Cash
O02595,12/21/25,December,2025,Beverage,Juice,Mixed Fruit Juice,2,8.53,17.06,6.18,2,8.88,UberEats,UPI
O02596,3/8/25,March,2025,Appetizer,French Fries,Cheese Fries,4,10.63,42.52,14.15,4.95,23.42,Swiggy,Cash
O02597,6/27/25,June,2025,Appetizer,French Fries,Loaded Fries,4,10.02,40.08,13.72,7.27,19.09,Swiggy,Online
O02598,7/2/25,July,2025,Main Menu,Sandwich,Classic Veg,1,17.56,17.56,6.13,2.9,8.53,In-Store,Online
O02599,4/11/25,April,2025,Beverage,Juice,Orange Juice,4,6.85,27.4,11.77,5.17,10.46,In-Store,UPI
O02600,2/9/25,February,2025,Beverage,Juice,Mixed Fruit Juice,3,4.84,14.52,6.38,2.76,5.38,In-Store,Online
O02601,10/5/25,October,2025,Main Menu,Pizza,Veggie Paradise,1,11.32,11.32,5.07,1.76,4.49,Zomato,Card
O02602,9/22/25,September,2025,Beverage,Juice,Mixed Fruit Juice,1,5.66,5.66,2.5,1.13,2.03,Swiggy,UPI
O02603,9/26/25,September,2025,Main Menu,Pizza,Farmhouse,4,15.99,63.96,19.34,9.83,34.79,Zomato,UPI
O02604,12/23/25,December,2025,Appetizer,Burger,Paneer Burger,1,9.07,9.07,3.27,0.98,4.82,In-Store,Online
O02605,11/14/25,November,2025,Appetizer,French Fries,Loaded Fries,4,8.02,32.08,10.41,5.62,16.05,Swiggy,Cash
O02606,3/5/25,March,2025,Main Menu,Club Veg,Veggie Club Special,4,10.6,42.4,16.34,5.98,20.08,UberEats,UPI
O02607,5/9/25,May,2025,Main Menu,Pizza,Veggie Paradise,2,17.45,34.9,11.85,3.94,19.11,In-Store,Card
O02608,6/30/25,June,2025,Beverage,Hot Drinks,Cappuccino,1,6.04,6.04,2.24,0.88,2.92,Zomato,Card
O02609,9/30/25,September,2025,Beverage,Hot Drinks,Green Tea,1,7.12,7.12,3.03,1.37,2.72,Zomato,Card
O02610,10/21/25,October,2025,Main Menu,Club Veg,Corn & Mayo Club,1,17.69,17.69,6.12,3.51,8.06,Zomato,UPI
O02611,12/17/25,December,2025,Beverage,Hot Drinks,Cappuccino,2,4.82,9.64,4.18,1.02,4.44,UberEats,Online
O02612,6/25/25,June,2025,Appetizer,Burger,Veg Cheese Burger,4,11.72,46.88,20.1,8.14,18.64,In-Store,Card
O02613,4/24/25,April,2025,Appetizer,French Fries,Cheese Fries,1,9.19,9.19,3.95,1.22,4.02,Swiggy,Card
O02614,2/24/25,February,2025,Beverage,Hot Drinks,Hot Chocolate,4,8.72,34.88,14.1,3.88,16.9,UberEats,Cash
O02615,9/8/25,September,2025,Beverage,Hot Drinks,Green Tea,3,5.24,15.72,5.77,2.61,7.34,UberEats,Cash
O02616,6/14/25,June,2025,Appetizer,French Fries,Cheese Fries,4,13.14,52.56,15.94,5.3,31.32,UberEats,Card
O02617,4/10/25,April,2025,Appetizer,French Fries,Salted Fries,4,7.92,31.68,9.59,5.92,16.17,Swiggy,Cash
O02618,11/3/25,November,2025,Appetizer,Burger,Aloo Tikki Burger,1,6.34,6.34,2.72,1.06,2.56,Zomato,UPI
O02619,5/1/25,May,2025,Appetizer,Burger,Aloo Tikki Burger,4,10.49,41.96,17.02,7.18,17.76,UberEats,Card
O02620,6/7/25,June,2025,Main Menu,Club Veg,Spicy Club,4,17.32,69.28,26.8,9.91,32.57,In-Store,Cash
O02621,6/17/25,June,2025,Main Menu,Veg Mania,Mushroom Magic,1,18.18,18.18,7.28,3.15,7.75,Zomato,UPI
O02622,4/20/25,April,2025,Appetizer,Macaroni,Classic Mac,4,9.6,38.4,12.82,5.67,19.91,Zomato,Online
O02623,6/12/25,June,2025,Main Menu,Veg Mania,Corn Supreme,1,13.95,13.95,4.79,1.78,7.38,Zomato,Cash
O02624,2/14/25,February,2025,Main Menu,Club Veg,Veggie Club Special,2,18.96,37.92,12.03,6.54,19.35,In-Store,Online
O02625,9/28/25,September,2025,Main Menu,Pizza,Margherita,4,10.3,41.2,18.34,5.36,17.5,Zomato,Online
O02626,5/20/25,May,2025,Appetizer,Burger,Veg Cheese Burger,4,9.47,37.88,12.73,5.74,19.41,UberEats,Online
O02627,3/12/25,March,2025,Appetizer,French Fries,Loaded Fries,4,7.77,31.08,11.98,3.4,15.7,In-Store,Cash
O02628,10/26/25,October,2025,Beverage,Hot Drinks,Green Tea,4,6.93,27.72,11.6,5.04,11.08,In-Store,UPI
O02629,3/27/25,March,2025,Main Menu,Pizza,Peppy Paneer,3,13.4,40.2,13.53,7.55,19.12,UberEats,UPI
O02630,11/20/25,November,2025,Appetizer,French Fries,Loaded Fries,2,12.3,24.6,10.23,4.72,9.65,UberEats,UPI
O02631,11/11/25,November,2025,Appetizer,Burger,Veg Cheese Burger,3,6.8,20.4,8.06,3.76,8.58,UberEats,Cash
O02632,12/21/25,December,2025,Appetizer,Macaroni,Classic Mac,2,6.78,13.56,5.28,2.56,5.72,Zomato,Cash
O02633,1/22/25,January,2025,Main Menu,Club Veg,Spicy Club,4,19.82,79.28,31.23,8.17,39.88,Zomato,Card
O02634,5/2/25,May,2025,Main Menu,Veg Mania,Corn Supreme,4,19.25,77,26.43,14.55,36.02,UberEats,Cash
O02635,1/3/25,January,2025,Appetizer,Macaroni,Spicy Mac,3,12.06,36.18,15.14,5.09,15.95,Swiggy,Card
O02636,11/21/25,November,2025,Appetizer,French Fries,Peri Peri Fries,2,12.34,24.68,10.21,4.72,9.75,Swiggy,UPI
O02637,5/26/25,May,2025,Beverage,Hot Drinks,Green Tea,1,8.05,8.05,3.12,1.6,3.33,In-Store,Card
O02638,12/20/25,December,2025,Main Menu,Pizza,Veggie Paradise,1,17.86,17.86,7.04,2.91,7.91,In-Store,UPI
O02639,7/31/25,July,2025,Main Menu,Veg Mania,Mushroom Magic,1,13.98,13.98,5.18,1.44,7.36,UberEats,Card
O02640,5/28/25,May,2025,Main Menu,Veg Mania,Mushroom Magic,1,11.55,11.55,4.2,1.89,5.46,Zomato,Cash
O02641,3/10/25,March,2025,Main Menu,Veg Mania,Mushroom Magic,4,14.91,59.64,17.95,8.77,32.92,Zomato,Card
O02642,1/4/25,January,2025,Beverage,Hot Drinks,Espresso,1,8.25,8.25,2.78,1.07,4.4,Swiggy,Online
O02643,1/5/25,January,2025,Main Menu,Sandwich,Classic Veg,1,13.98,13.98,4.93,2.02,7.03,UberEats,Online
O02644,4/15/25,April,2025,Beverage,Hot Drinks,Hot Chocolate,1,7.98,7.98,2.75,0.85,4.38,Swiggy,Card
O02645,7/26/25,July,2025,Beverage,Juice,Mixed Fruit Juice,2,7.46,14.92,6.02,2.48,6.42,Zomato,Card
O02646,9/3/25,September,2025,Appetizer,Macaroni,Veg Loaded Mac,2,6.77,13.54,5.49,2.38,5.67,UberEats,UPI
O02647,3/11/25,March,2025,Appetizer,Burger,Aloo Tikki Burger,1,9.82,9.82,3.1,1.39,5.33,UberEats,Card
O02648,2/16/25,February,2025,Beverage,Hot Drinks,Green Tea,1,7.61,7.61,3.33,1.46,2.82,Zomato,Cash
O02649,1/28/25,January,2025,Beverage,Juice,Mixed Fruit Juice,4,8.37,33.48,12.89,4.16,16.43,Swiggy,Online
O02650,2/2/25,February,2025,Appetizer,French Fries,Peri Peri Fries,1,11.49,11.49,3.62,2.27,5.6,Zomato,Online
O02651,4/22/25,April,2025,Beverage,Juice,Orange Juice,1,8.35,8.35,2.91,1.55,3.89,UberEats,Card
O02652,3/21/25,March,2025,Beverage,Juice,Mixed Fruit Juice,1,6.59,6.59,2.54,0.71,3.34,Zomato,Cash
O02653,8/7/25,August,2025,Appetizer,French Fries,Salted Fries,4,9.1,36.4,15.13,5.53,15.74,UberEats,Card
O02654,10/9/25,October,2025,Main Menu,Sandwich,Cheese Chilli,2,18.9,37.8,11.86,4.27,21.67,UberEats,UPI
O02655,5/6/25,May,2025,Beverage,Juice,Watermelon Juice,4,8.3,33.2,11.8,3.9,17.5,UberEats,UPI
O02656,3/4/25,March,2025,Appetizer,French Fries,Loaded Fries,4,8.62,34.48,14.08,6.87,13.53,In-Store,Card
O02657,7/21/25,July,2025,Appetizer,Burger,Aloo Tikki Burger,3,6.39,19.17,8.18,3.54,7.45,UberEats,UPI
O02658,10/23/25,October,2025,Appetizer,French Fries,Salted Fries,1,6.7,6.7,2.52,1.28,2.9,Zomato,Online
O02659,10/26/25,October,2025,Appetizer,Burger,Veg Cheese Burger,3,12.78,38.34,14.89,7.28,16.17,Zomato,Online
O02660,3/24/25,March,2025,Main Menu,Club Veg,Veggie Club Special,4,15.47,61.88,19.49,7.78,34.61,In-Store,Online
O02661,2/27/25,February,2025,Main Menu,Pizza,Peppy Paneer,2,10.95,21.9,9.44,3.01,9.45,Zomato,Card
O02662,3/18/25,March,2025,Main Menu,Veg Mania,Mushroom Magic,2,14.31,28.62,10.51,5.49,12.62,UberEats,Online
O02663,1/28/25,January,2025,Beverage,Juice,Mango Juice,1,5.38,5.38,1.74,0.59,3.05,Swiggy,Cash
O02664,10/11/25,October,2025,Appetizer,French Fries,Loaded Fries,1,9.21,9.21,3.58,1.17,4.46,In-Store,UPI
O02665,4/18/25,April,2025,Beverage,Hot Drinks,Hot Chocolate,4,7.87,31.48,9.6,5.3,16.58,Zomato,Card
O02666,10/1/25,October,2025,Appetizer,Burger,Aloo Tikki Burger,2,11.66,23.32,10.42,2.34,10.56,Zomato,Cash
O02667,6/4/25,June,2025,Main Menu,Pizza,Margherita,2,13.07,26.14,8.12,4.03,13.99,UberEats,Cash
O02668,2/4/25,February,2025,Appetizer,Burger,Veg Cheese Burger,1,11.44,11.44,4.76,1.75,4.93,Swiggy,Cash
O02669,11/26/25,November,2025,Beverage,Juice,Watermelon Juice,2,6.14,12.28,4.65,2.2,5.43,Swiggy,Cash
O02670,4/12/25,April,2025,Appetizer,Macaroni,Cheese Mac,2,13.42,26.84,11.62,4.96,10.26,Swiggy,Card
O02671,10/23/25,October,2025,Appetizer,Macaroni,Classic Mac,4,10.99,43.96,14.93,8.4,20.63,Zomato,Online
O02672,11/8/25,November,2025,Main Menu,Sandwich,Classic Veg,3,13.29,39.87,15.41,7.4,17.06,Swiggy,Card
O02673,3/19/25,March,2025,Main Menu,Sandwich,Cheese Chilli,3,14.39,43.17,17.27,4.43,21.47,Swiggy,Online
O02674,8/27/25,August,2025,Beverage,Juice,Orange Juice,2,7.48,14.96,5.62,2,7.34,Swiggy,Cash
O02675,2/27/25,February,2025,Appetizer,Macaroni,Classic Mac,3,10.35,31.05,9.54,4.01,17.5,Zomato,Card
O02676,3/3/25,March,2025,Beverage,Juice,Mixed Fruit Juice,3,7.76,23.28,7.71,3.78,11.79,Zomato,UPI
O02677,9/28/25,September,2025,Appetizer,Burger,Veg Cheese Burger,3,12.76,38.28,11.62,6.16,20.5,Zomato,Cash
O02678,10/20/25,October,2025,Main Menu,Pizza,Veggie Paradise,3,19.93,59.79,25.19,6.94,27.66,UberEats,Card
O02679,1/7/25,January,2025,Beverage,Juice,Mixed Fruit Juice,3,5.65,16.95,7.37,2.93,6.65,UberEats,Cash
O02680,5/25/25,May,2025,Main Menu,Veg Mania,Paneer Delight,4,14.04,56.16,20.53,6.31,29.32,UberEats,Cash
O02681,12/16/25,December,2025,Appetizer,French Fries,Peri Peri Fries,1,13.62,13.62,4.51,1.53,7.58,UberEats,Cash
O02682,12/7/25,December,2025,Appetizer,Burger,Veg Cheese Burger,3,6.25,18.75,6.56,3.71,8.48,UberEats,Online
O02683,1/9/25,January,2025,Beverage,Juice,Watermelon Juice,2,5.62,11.24,3.49,1.59,6.16,UberEats,Online
O02684,12/2/25,December,2025,Main Menu,Sandwich,Paneer Tikka,3,14.77,44.31,19.11,5.27,19.93,Zomato,Online
O02685,2/19/25,February,2025,Main Menu,Pizza,Margherita,4,10.24,40.96,12.49,6.5,21.97,Zomato,UPI
O02686,8/6/25,August,2025,Appetizer,French Fries,Cheese Fries,4,8.77,35.08,10.92,4.52,19.64,UberEats,Online
O02687,3/8/25,March,2025,Main Menu,Veg Mania,Corn Supreme,2,15.66,31.32,10.58,5.47,15.27,Swiggy,Card
O02688,3/14/25,March,2025,Appetizer,Burger,Spicy Bean Burger,2,12.18,24.36,10.41,3.94,10.01,Swiggy,UPI
O02689,3/24/25,March,2025,Appetizer,Burger,Spicy Bean Burger,2,7.42,14.84,6.46,1.56,6.82,UberEats,Cash
O02690,11/3/25,November,2025,Beverage,Juice,Mixed Fruit Juice,2,4.59,9.18,4.1,1.65,3.43,Swiggy,Online
O02691,10/30/25,October,2025,Main Menu,Pizza,Farmhouse,4,18.48,73.92,31.6,10.63,31.69,Zomato,Card
O02692,9/29/25,September,2025,Beverage,Juice,Watermelon Juice,2,8.77,17.54,7.16,2.22,8.16,UberEats,UPI
O02693,12/17/25,December,2025,Beverage,Juice,Mango Juice,1,8.98,8.98,3.16,1.57,4.25,UberEats,Cash
O02694,1/31/25,January,2025,Main Menu,Veg Mania,Corn Supreme,4,18.37,73.48,25.89,10.68,36.91,In-Store,Online
O02695,11/24/25,November,2025,Appetizer,Macaroni,Spicy Mac,4,13.79,55.16,20.83,6.77,27.56,UberEats,Cash
O02696,8/15/25,August,2025,Beverage,Hot Drinks,Hot Chocolate,4,6.89,27.56,10.18,4.45,12.93,UberEats,Online
O02697,5/7/25,May,2025,Appetizer,Macaroni,Classic Mac,4,8.19,32.76,14.15,6.01,12.6,Zomato,UPI
O02698,8/11/25,August,2025,Main Menu,Veg Mania,Paneer Delight,1,10.36,10.36,3.27,1.92,5.17,Swiggy,Cash
O02699,3/4/25,March,2025,Main Menu,Sandwich,Grilled Veg,2,19.61,39.22,16.32,4.74,18.16,In-Store,Card
O02700,8/19/25,August,2025,Appetizer,Macaroni,Classic Mac,4,7.25,29,8.76,3.28,16.96,In-Store,Card
O02701,9/22/25,September,2025,Main Menu,Veg Mania,Paneer Delight,1,14.3,14.3,6.27,1.53,6.5,UberEats,Online
O02702,3/17/25,March,2025,Beverage,Juice,Orange Juice,4,5.08,20.32,6.14,2.19,11.99,UberEats,Cash
O02703,2/13/25,February,2025,Main Menu,Veg Mania,Veg Overload,2,11.54,23.08,8.32,4.49,10.27,In-Store,Cash
O02704,1/28/25,January,2025,Appetizer,French Fries,Peri Peri Fries,4,12.42,49.68,19.48,9.24,20.96,UberEats,Cash
O02705,5/28/25,May,2025,Appetizer,French Fries,Cheese Fries,2,10.43,20.86,6.58,2.24,12.04,In-Store,UPI
O02706,7/25/25,July,2025,Main Menu,Veg Mania,Mushroom Magic,1,16.15,16.15,6.45,2.72,6.98,Swiggy,Cash
O02707,8/11/25,August,2025,Main Menu,Club Veg,Spicy Club,3,16.06,48.18,20.3,7.49,20.39,In-Store,Online
O02708,8/8/25,August,2025,Beverage,Hot Drinks,Green Tea,1,6.59,6.59,2.39,0.71,3.49,Swiggy,Card
O02709,10/15/25,October,2025,Main Menu,Club Veg,Veggie Club Special,1,17.03,17.03,7.21,1.8,8.02,Zomato,Online
O02710,8/14/25,August,2025,Appetizer,Macaroni,Spicy Mac,2,7.51,15.02,6.63,2.39,6,In-Store,Card
O02711,6/30/25,June,2025,Beverage,Juice,Mango Juice,4,6.25,25,10.68,3.7,10.62,Zomato,Online
O02712,1/17/25,January,2025,Main Menu,Club Veg,Corn & Mayo Club,4,19.69,78.76,32.99,8.9,36.87,In-Store,Online
O02713,6/9/25,June,2025,Appetizer,French Fries,Salted Fries,3,6.55,19.65,8.44,3.8,7.41,Swiggy,Cash
O02714,8/17/25,August,2025,Beverage,Hot Drinks,Green Tea,1,7.88,7.88,3.09,1.19,3.6,Swiggy,UPI
O02715,1/11/25,January,2025,Beverage,Hot Drinks,Cappuccino,1,8.92,8.92,3.33,1.01,4.58,Swiggy,UPI
O02716,1/2/25,January,2025,Appetizer,Burger,Aloo Tikki Burger,2,11.42,22.84,7.98,2.46,12.4,UberEats,Card
O02717,5/11/25,May,2025,Beverage,Juice,Watermelon Juice,2,4.98,9.96,3.49,1.37,5.1,In-Store,Online
O02718,9/28/25,September,2025,Appetizer,French Fries,Peri Peri Fries,4,9.73,38.92,14.89,4.95,19.08,Swiggy,Card
O02719,10/30/25,October,2025,Appetizer,French Fries,Salted Fries,4,13.82,55.28,19.26,5.9,30.12,In-Store,Online
O02720,10/12/25,October,2025,Beverage,Hot Drinks,Espresso,2,7.03,14.06,6.11,1.88,6.07,In-Store,Online
O02721,3/18/25,March,2025,Main Menu,Pizza,Peppy Paneer,4,11.03,44.12,13.87,7.39,22.86,Swiggy,Online
O02722,10/20/25,October,2025,Appetizer,Burger,Veg Cheese Burger,4,13.04,52.16,15.91,5.76,30.49,Zomato,UPI
O02723,4/4/25,April,2025,Main Menu,Club Veg,Triple Cheese Club,1,19.7,19.7,7.83,2.39,9.48,In-Store,Cash
O02724,12/31/25,December,2025,Appetizer,Burger,Spicy Bean Burger,1,6.06,6.06,2.36,0.8,2.9,Zomato,Cash
O02725,8/28/25,August,2025,Main Menu,Pizza,Farmhouse,4,15.34,61.36,27.52,10.02,23.82,Swiggy,Cash
O02726,1/29/25,January,2025,Main Menu,Veg Mania,Corn Supreme,4,14.37,57.48,23.94,7.88,25.66,Swiggy,Cash
O02727,7/9/25,July,2025,Beverage,Hot Drinks,Cappuccino,2,5.82,11.64,4.62,1.83,5.19,Swiggy,Cash
O02728,1/12/25,January,2025,Beverage,Hot Drinks,Espresso,3,8.19,24.57,9.98,3.27,11.32,Swiggy,Online
O02729,6/5/25,June,2025,Beverage,Juice,Mango Juice,4,7.7,30.8,12.09,5.99,12.72,Swiggy,Online
O02730,9/25/25,September,2025,Beverage,Juice,Mixed Fruit Juice,3,5.08,15.24,5.06,2.16,8.02,UberEats,Online
O02731,10/4/25,October,2025,Main Menu,Veg Mania,Paneer Delight,2,17.65,35.3,14.72,4.73,15.85,UberEats,Cash
O02732,8/31/25,August,2025,Appetizer,Macaroni,Classic Mac,2,13.1,26.2,9.47,5.21,11.52,Zomato,Card
O02733,10/16/25,October,2025,Main Menu,Club Veg,Corn & Mayo Club,2,12.56,25.12,10.18,3.76,11.18,Swiggy,Cash
O02734,9/19/25,September,2025,Appetizer,French Fries,Cheese Fries,1,13.63,13.63,6.02,2.17,5.44,Zomato,Online
O02735,9/16/25,September,2025,Main Menu,Pizza,Veggie Paradise,3,16.26,48.78,21.87,9.21,17.7,In-Store,Cash
O02736,1/23/25,January,2025,Beverage,Hot Drinks,Cappuccino,1,6.11,6.11,2.49,0.99,2.63,Swiggy,UPI
O02737,10/25/25,October,2025,Appetizer,Burger,Paneer Burger,2,8.81,17.62,6.28,2.58,8.76,In-Store,Cash
O02738,10/10/25,October,2025,Beverage,Juice,Mango Juice,2,6,12,3.61,2.36,6.03,In-Store,UPI
O02739,12/20/25,December,2025,Beverage,Juice,Watermelon Juice,2,8.85,17.7,5.33,2.91,9.46,In-Store,UPI
O02740,8/24/25,August,2025,Beverage,Hot Drinks,Cappuccino,3,5.36,16.08,5.1,3.07,7.91,UberEats,Cash
O02741,8/4/25,August,2025,Beverage,Hot Drinks,Green Tea,4,7.06,28.24,9.02,3.08,16.14,In-Store,Card
O02742,5/16/25,May,2025,Beverage,Hot Drinks,Espresso,1,7.44,7.44,2.44,1.12,3.88,UberEats,Online
O02743,6/9/25,June,2025,Main Menu,Veg Mania,Veg Overload,1,11.5,11.5,4.05,2.12,5.33,Swiggy,Card
O02744,6/23/25,June,2025,Main Menu,Pizza,Farmhouse,2,18.65,37.3,15.73,4.31,17.26,Zomato,UPI
O02745,5/5/25,May,2025,Beverage,Hot Drinks,Hot Chocolate,1,4.32,4.32,1.89,0.82,1.61,Zomato,Cash
O02746,10/21/25,October,2025,Main Menu,Club Veg,Corn & Mayo Club,2,15.47,30.94,11.77,3.75,15.42,Zomato,Cash
O02747,3/12/25,March,2025,Appetizer,Macaroni,Spicy Mac,1,12.19,12.19,4.53,2.17,5.49,Zomato,Online
O02748,10/22/25,October,2025,Main Menu,Pizza,Margherita,4,12.52,50.08,15.4,8.06,26.62,Swiggy,Cash
O02749,2/7/25,February,2025,Main Menu,Veg Mania,Mushroom Magic,1,18.31,18.31,6.65,3.23,8.43,UberEats,Card
O02750,7/28/25,July,2025,Main Menu,Sandwich,Cheese Chilli,3,18.49,55.47,19.72,7.13,28.62,In-Store,Online
O02751,6/24/25,June,2025,Main Menu,Sandwich,Grilled Veg,2,17.51,35.02,15.05,5.93,14.04,UberEats,UPI
O02752,9/19/25,September,2025,Main Menu,Pizza,Peppy Paneer,2,10.15,20.3,7.84,3.05,9.41,Swiggy,Card
O02753,5/23/25,May,2025,Appetizer,Macaroni,Cheese Mac,1,9.65,9.65,2.92,1.76,4.97,UberEats,Cash
O02754,2/19/25,February,2025,Appetizer,Macaroni,Classic Mac,1,11.45,11.45,4.61,2.22,4.62,Zomato,UPI
O02755,1/15/25,January,2025,Beverage,Hot Drinks,Green Tea,3,8.36,25.08,8.96,3.98,12.14,Swiggy,Online
O02756,9/5/25,September,2025,Beverage,Juice,Mango Juice,2,4.02,8.04,2.69,1.4,3.95,UberEats,Cash
O02757,10/5/25,October,2025,Beverage,Juice,Mixed Fruit Juice,2,6.06,12.12,4.62,1.44,6.06,In-Store,Card
O02758,5/20/25,May,2025,Main Menu,Pizza,Peppy Paneer,3,15.77,47.31,21.08,9.36,16.87,In-Store,Cash
O02759,6/17/25,June,2025,Beverage,Juice,Mixed Fruit Juice,4,8.4,33.6,12.06,4.71,16.83,In-Store,UPI
O02760,8/5/25,August,2025,Beverage,Juice,Mixed Fruit Juice,2,4.01,8.02,3.1,1.43,3.49,In-Store,UPI
O02761,7/15/25,July,2025,Beverage,Hot Drinks,Espresso,1,8.89,8.89,3.91,1.48,3.5,UberEats,UPI
O02762,5/14/25,May,2025,Appetizer,French Fries,Salted Fries,2,10.56,21.12,7.79,3.37,9.96,Swiggy,Cash
O02763,3/11/25,March,2025,Beverage,Juice,Orange Juice,4,7.23,28.92,9.49,3.07,16.36,In-Store,UPI
O02764,12/23/25,December,2025,Appetizer,French Fries,Salted Fries,4,6.12,24.48,10.85,3.63,10,UberEats,Cash
